"DEPARTMENT","Time.to.resolution","month","year","area","year.mo"
"SANITATION",2,9,2019,"N",201909
"SANITATION",5,9,2019,"LSU",201909
"SANITATION",5,9,2019,"W",201909
"SANITATION",6,9,2019,"W",201909
"SANITATION",1,9,2019,"N",201909
"SANITATION",5,9,2019,"LSU",201909
"SANITATION",7,9,2019,"N",201909
"SANITATION",7,9,2019,"W",201909
"SANITATION",1,9,2019,"W",201909
"SANITATION",7,9,2019,"W",201909
"SANITATION",34,9,2019,"W",201909
"SANITATION",6,9,2019,"D",201909
"GROUNDS",169,9,2019,"N",201909
"SANITATION",10,9,2019,"W",201909
"SANITATION",1,9,2019,"N",201909
"SANITATION",2,9,2019,"W",201909
"GROUNDS",62,9,2019,"W",201909
"SANITATION",2,9,2019,"W",201909
"GROUNDS",43,9,2019,"W",201909
"GROUNDS",169,9,2019,"W",201909
"GROUNDS",112,9,2019,"W",201909
"SANITATION",1,9,2019,"W",201909
"SANITATION",22,9,2019,"LSU",201909
"SANITATION",0,9,2019,"W",201909
"SANITATION",3,9,2019,"D",201909
"SANITATION",36,9,2019,"LSU",201909
"SANITATION",3,9,2019,"W",201909
"SANITATION",34,9,2019,"W",201909
"GROUNDS",160,9,2019,"W",201909
"GROUNDS",112,9,2019,"W",201909
"GROUNDS",117,9,2019,"N",201909
"SANITATION",6,9,2019,"W",201909
"SANITATION",31,9,2019,"W",201909
"SANITATION",4,9,2019,"D",201909
"SANITATION",14,9,2019,"D",201909
"SANITATION",6,9,2019,"W",201909
"SANITATION",6,9,2019,"W",201909
"SANITATION",21,9,2019,"W",201909
"SANITATION",21,9,2019,"W",201909
"SANITATION",21,9,2019,"W",201909
"SANITATION",2,9,2019,"N",201909
"SANITATION",7,9,2019,"D",201909
"GROUNDS",47,9,2019,"W",201909
"GROUNDS",41,9,2019,"W",201909
"SANITATION",4,9,2019,"W",201909
"SANITATION",6,9,2019,"W",201909
"SANITATION",0,9,2019,"N",201909
"SANITATION",1,9,2019,"W",201909
"SANITATION",30,9,2019,"D",201909
"SANITATION",30,9,2019,"D",201909
"SANITATION",1,9,2019,"W",201909
"SANITATION",34,9,2019,"W",201909
"SANITATION",21,9,2019,"D",201909
"SANITATION",6,9,2019,"N",201909
"SANITATION",5,9,2019,"D",201909
"SANITATION",1,9,2019,"W",201909
"SANITATION",1,9,2019,"W",201909
"SANITATION",7,9,2019,"W",201909
"GROUNDS",34,9,2019,"W",201909
"SANITATION",30,9,2019,"W",201909
"GROUNDS",121,9,2019,"W",201909
"SANITATION",5,9,2019,"W",201909
"SANITATION",0,9,2019,"W",201909
"SANITATION",1,9,2019,"W",201909
"SANITATION",0,9,2019,"W",201909
"GROUNDS",157,9,2019,"D",201909
"SANITATION",13,9,2019,"D",201909
"SANITATION",0,9,2019,"W",201909
"SANITATION",20,9,2019,"W",201909
"GROUNDS",35,9,2019,"D",201909
"SANITATION",13,9,2019,"N",201909
"SANITATION",14,9,2019,"N",201909
"SANITATION",5,9,2019,"W",201909
"SANITATION",31,9,2019,"W",201909
"GROUNDS",20,9,2019,"N",201909
"SANITATION",2,9,2019,"D",201909
"SANITATION",6,9,2019,"W",201909
"SANITATION",15,9,2019,"N",201909
"GROUNDS",41,9,2019,"LSU",201909
"SANITATION",17,9,2019,"D",201909
"GROUNDS",61,9,2019,"W",201909
"SANITATION",0,9,2019,"W",201909
"SANITATION",1,9,2019,"W",201909
"SANITATION",1,9,2019,"N",201909
"GROUNDS",34,9,2019,"W",201909
"SANITATION",2,9,2019,"LSU",201909
"SANITATION",16,9,2019,"W",201909
"SANITATION",7,9,2019,"D",201909
"SANITATION",5,9,2019,"N",201909
"SANITATION",15,9,2019,"N",201909
"SANITATION",1,9,2019,"W",201909
"SANITATION",4,9,2019,"W",201909
"SANITATION",6,9,2019,"D",201909
"SANITATION",6,9,2019,"W",201909
"SANITATION",5,9,2019,"W",201909
"SANITATION",3,9,2019,"N",201909
"SANITATION",20,9,2019,"D",201909
"SANITATION",10,9,2019,"W",201909
"SANITATION",1,9,2019,"N",201909
"SANITATION",6,9,2019,"D",201909
"SANITATION",4,9,2019,"W",201909
"SANITATION",0,9,2019,"D",201909
"SANITATION",13,9,2019,"W",201909
"SANITATION",13,9,2019,"D",201909
"SANITATION",3,9,2019,"W",201909
"SANITATION",1,9,2019,"W",201909
"SANITATION",1,9,2019,"LSU",201909
"SANITATION",11,9,2019,"W",201909
"SANITATION",5,9,2019,"W",201909
"SANITATION",0,9,2019,"D",201909
"SANITATION",20,9,2019,"W",201909
"SANITATION",3,9,2019,"W",201909
"SANITATION",0,9,2019,"LSU",201909
"SANITATION",14,9,2019,"N",201909
"SANITATION",0,9,2019,"D",201909
"SANITATION",6,9,2019,"N",201909
"SANITATION",4,9,2019,"W",201909
"SANITATION",3,9,2019,"W",201909
"GROUNDS",162,9,2019,"D",201909
"GROUNDS",176,9,2019,"W",201909
"GROUNDS",45,9,2019,"W",201909
"GROUNDS",33,9,2019,"W",201909
"GROUNDS",33,9,2019,"W",201909
"SANITATION",31,9,2019,"D",201909
"SANITATION",0,9,2019,"D",201909
"SANITATION",5,9,2019,"D",201909
"GROUNDS",45,9,2019,"W",201909
"SANITATION",10,9,2019,"W",201909
"SANITATION",0,9,2019,"W",201909
"SANITATION",10,9,2019,"W",201909
"SANITATION",28,9,2019,"W",201909
"SANITATION",5,9,2019,"D",201909
"SANITATION",4,9,2019,"W",201909
"SANITATION",3,9,2019,"W",201909
"SANITATION",5,9,2019,"W",201909
"SANITATION",15,9,2019,"N",201909
"SANITATION",5,9,2019,"W",201909
"SANITATION",0,9,2019,"D",201909
"GROUNDS",92,9,2019,"D",201909
"SANITATION",6,9,2019,"D",201909
"GROUNDS",109,9,2019,"D",201909
"GROUNDS",109,9,2019,"D",201909
"GROUNDS",109,9,2019,"D",201909
"SANITATION",1,9,2019,"LSU",201909
"SANITATION",1,9,2019,"LSU",201909
"SANITATION",11,9,2019,"W",201909
"GROUNDS",35,9,2019,"D",201909
"SANITATION",14,9,2019,"N",201909
"SANITATION",20,9,2019,"LSU",201909
"SANITATION",11,9,2019,"W",201909
"SANITATION",30,9,2019,"W",201909
"SANITATION",30,9,2019,"W",201909
"SANITATION",1,9,2019,"LSU",201909
"SANITATION",32,9,2019,"W",201909
"SANITATION",32,9,2019,"N",201909
"SANITATION",1,9,2019,"D",201909
"SANITATION",1,9,2019,"N",201909
"GROUNDS",0,9,2019,"D",201909
"SANITATION",0,9,2019,"W",201909
"SANITATION",5,9,2019,"W",201909
"SANITATION",4,9,2019,"LSU",201909
"SANITATION",29,9,2019,"W",201909
"SANITATION",10,9,2019,"D",201909
"GROUNDS",32,9,2019,"W",201909
"SANITATION",13,9,2019,"LSU",201909
"SANITATION",3,9,2019,"W",201909
"SANITATION",29,9,2019,"D",201909
"SANITATION",6,9,2019,"D",201909
"SANITATION",4,9,2019,"W",201909
"SANITATION",0,9,2019,"W",201909
"SANITATION",13,9,2019,"N",201909
"SANITATION",3,9,2019,"LSU",201909
"SANITATION",13,9,2019,"N",201909
"SANITATION",6,9,2019,"D",201909
"SANITATION",10,9,2019,"W",201909
"SANITATION",28,9,2019,"W",201909
"SANITATION",4,9,2019,"N",201909
"SANITATION",3,9,2019,"LSU",201909
"SANITATION",3,9,2019,"LSU",201909
"SANITATION",2,9,2019,"LSU",201909
"SANITATION",28,9,2019,"W",201909
"SANITATION",10,9,2019,"LSU",201909
"GROUNDS",172,9,2019,"W",201909
"SANITATION",28,9,2019,"D",201909
"SANITATION",17,9,2019,"W",201909
"SANITATION",5,9,2019,"D",201909
"SANITATION",3,9,2019,"D",201909
"SANITATION",10,9,2019,"W",201909
"SANITATION",13,9,2019,"D",201909
"SANITATION",2,9,2019,"W",201909
"SANITATION",4,9,2019,"LSU",201909
"SANITATION",13,9,2019,"N",201909
"SANITATION",6,9,2019,"W",201909
"SANITATION",9,9,2019,"W",201909
"SANITATION",28,9,2019,"D",201909
"SANITATION",2,9,2019,"W",201909
"GROUNDS",16,9,2019,"D",201909
"SANITATION",10,9,2019,"W",201909
"SANITATION",3,9,2019,"W",201909
"SANITATION",2,9,2019,"N",201909
"SANITATION",0,9,2019,"W",201909
"SANITATION",0,9,2019,"D",201909
"SANITATION",2,9,2019,"W",201909
"SANITATION",29,9,2019,"D",201909
"SANITATION",4,9,2019,"W",201909
"SANITATION",29,9,2019,"D",201909
"SANITATION",12,9,2019,"W",201909
"SANITATION",29,9,2019,"W",201909
"SANITATION",19,9,2019,"LSU",201909
"SANITATION",10,9,2019,"LSU",201909
"SANITATION",4,9,2019,"W",201909
"SANITATION",10,9,2019,"D",201909
"SANITATION",3,9,2019,"W",201909
"SANITATION",25,9,2019,"W",201909
"SANITATION",3,9,2019,"W",201909
"SANITATION",10,9,2019,"W",201909
"SANITATION",19,9,2019,"LSU",201909
"SANITATION",29,9,2019,"W",201909
"SANITATION",4,9,2019,"W",201909
"GROUNDS",10,9,2019,"D",201909
"SANITATION",6,9,2019,"N",201909
"SANITATION",3,9,2019,"D",201909
"SANITATION",3,9,2019,"W",201909
"SANITATION",2,9,2019,"N",201909
"SANITATION",2,9,2019,"W",201909
"SANITATION",2,9,2019,"W",201909
"SANITATION",29,9,2019,"W",201909
"SANITATION",9,9,2019,"W",201909
"SANITATION",0,9,2019,"N",201909
"SANITATION",10,9,2019,"W",201909
"SANITATION",1,9,2019,"W",201909
"GROUNDS",29,9,2019,"W",201909
"SANITATION",0,9,2019,"W",201909
"SANITATION",7,9,2019,"W",201909
"SANITATION",16,9,2019,"D",201909
"GROUNDS",36,9,2019,"W",201909
"SANITATION",16,9,2019,"D",201909
"SANITATION",3,9,2019,"LSU",201909
"SANITATION",1,9,2019,"W",201909
"SANITATION",29,9,2019,"W",201909
"SANITATION",3,9,2019,"W",201909
"SANITATION",23,9,2019,"D",201909
"SANITATION",30,9,2019,"D",201909
"SANITATION",52,9,2019,"W",201909
"SANITATION",1,9,2019,"LSU",201909
"SANITATION",1,9,2019,"W",201909
"GROUNDS",35,9,2019,"W",201909
"SANITATION",2,9,2019,"W",201909
"GROUNDS",146,9,2019,"N",201909
"SANITATION",21,9,2019,"W",201909
"SANITATION",1,9,2019,"W",201909
"SANITATION",15,9,2019,"W",201909
"SANITATION",1,9,2019,"W",201909
"GROUNDS",181,9,2019,"D",201909
"SANITATION",15,9,2019,"D",201909
"SANITATION",29,9,2019,"W",201909
"SANITATION",25,9,2019,"N",201909
"SANITATION",14,9,2019,"W",201909
"SANITATION",23,9,2019,"N",201909
"SANITATION",6,9,2019,"W",201909
"SANITATION",0,9,2019,"W",201909
"SANITATION",0,9,2019,"W",201909
"SANITATION",25,9,2019,"W",201909
"SANITATION",0,9,2019,"W",201909
"SANITATION",0,9,2019,"LSU",201909
"SANITATION",25,9,2019,"W",201909
"SANITATION",14,9,2019,"W",201909
"SANITATION",0,9,2019,"W",201909
"SANITATION",16,9,2019,"D",201909
"SANITATION",26,9,2019,"W",201909
"SANITATION",1,9,2019,"LSU",201909
"SANITATION",30,9,2019,"W",201909
"SANITATION",2,9,2019,"D",201909
"GROUNDS",407,9,2019,"D",201909
"GROUNDS",108,9,2019,"W",201909
"SANITATION",9,9,2019,"LSU",201909
"SANITATION",1,9,2019,"W",201909
"SANITATION",14,9,2019,"D",201909
"SANITATION",0,9,2019,"D",201909
"SANITATION",2,9,2019,"D",201909
"SANITATION",3,9,2019,"W",201909
"GROUNDS",112,9,2019,"N",201909
"SANITATION",14,9,2019,"LSU",201909
"SANITATION",27,9,2019,"D",201909
"SANITATION",0,9,2019,"LSU",201909
"SANITATION",14,9,2019,"LSU",201909
"SANITATION",7,9,2019,"N",201909
"SANITATION",1,9,2019,"W",201909
"SANITATION",28,9,2019,"W",201909
"SANITATION",6,9,2019,"W",201909
"SANITATION",24,9,2019,"W",201909
"SANITATION",27,9,2019,"D",201909
"SANITATION",9,9,2019,"D",201909
"GROUNDS",35,9,2019,"W",201909
"SANITATION",1,9,2019,"D",201909
"SANITATION",27,9,2019,"W",201909
"GROUNDS",356,9,2019,"W",201909
"SANITATION",0,9,2019,"N",201909
"SANITATION",14,9,2019,"N",201909
"GROUNDS",36,9,2019,"W",201909
"SANITATION",13,9,2019,"W",201909
"GROUNDS",162,9,2019,"W",201909
"GROUNDS",54,9,2019,"W",201909
"SANITATION",0,9,2019,"D",201909
"GROUNDS",41,9,2019,"W",201909
"SANITATION",15,9,2019,"N",201909
"SANITATION",0,9,2019,"N",201909
"SANITATION",22,9,2019,"LSU",201909
"SANITATION",20,9,2019,"D",201909
"GROUNDS",29,9,2019,"D",201909
"SANITATION",1,9,2019,"LSU",201909
"SANITATION",1,9,2019,"W",201909
"SANITATION",9,9,2019,"N",201909
"SANITATION",8,9,2019,"LSU",201909
"SANITATION",1,9,2019,"W",201909
"SANITATION",8,9,2019,"W",201909
"SANITATION",2,9,2019,"W",201909
"SANITATION",1,9,2019,"D",201909
"SANITATION",23,9,2019,"W",201909
"GROUNDS",35,9,2019,"W",201909
"GROUNDS",29,9,2019,"W",201909
"SANITATION",24,9,2019,"W",201909
"SANITATION",1,9,2019,"W",201909
"SANITATION",2,9,2019,"N",201909
"GROUNDS",196,9,2019,"N",201909
"SANITATION",2,9,2019,"W",201909
"SANITATION",8,9,2019,"N",201909
"SANITATION",1,9,2019,"D",201909
"GROUNDS",150,9,2019,"D",201909
"GROUNDS",167,9,2019,"W",201909
"SANITATION",23,9,2019,"W",201909
"SANITATION",0,9,2019,"N",201909
"GROUNDS",105,9,2019,"W",201909
"SANITATION",0,9,2019,"N",201909
"GROUNDS",120,9,2019,"W",201909
"GROUNDS",34,9,2019,"N",201909
"GROUNDS",34,9,2019,"W",201909
"SANITATION",5,9,2019,"D",201909
"SANITATION",0,9,2019,"D",201909
"SANITATION",1,9,2019,"W",201909
"SANITATION",13,9,2019,"W",201909
"SANITATION",1,9,2019,"W",201909
"SANITATION",27,9,2019,"W",201909
"SANITATION",1,9,2019,"W",201909
"SANITATION",27,9,2019,"D",201909
"SANITATION",7,9,2019,"LSU",201909
"SANITATION",12,9,2019,"LSU",201909
"SANITATION",23,9,2019,"W",201909
"SANITATION",23,9,2019,"W",201909
"GROUNDS",159,9,2019,"W",201909
"SANITATION",9,9,2019,"D",201909
"SANITATION",7,9,2019,"N",201909
"SANITATION",7,9,2019,"N",201909
"GROUNDS",30,9,2019,"W",201909
"GROUNDS",106,9,2019,"W",201909
"SANITATION",1,9,2019,"LSU",201909
"GROUNDS",35,9,2019,"W",201909
"SANITATION",2,9,2019,"N",201909
"SANITATION",7,9,2019,"W",201909
"SANITATION",8,9,2019,"N",201909
"SANITATION",7,9,2019,"W",201909
"SANITATION",1,9,2019,"W",201909
"SANITATION",2,9,2019,"N",201909
"SANITATION",7,9,2019,"W",201909
"SANITATION",7,9,2019,"W",201909
"SANITATION",21,9,2019,"W",201909
"SANITATION",7,9,2019,"N",201909
"SANITATION",4,9,2019,"W",201909
"SANITATION",4,9,2019,"N",201909
"SANITATION",12,9,2019,"W",201909
"SANITATION",12,9,2019,"LSU",201909
"SANITATION",21,9,2019,"N",201909
"GROUNDS",24,9,2019,"W",201909
"SANITATION",6,9,2019,"D",201909
"SANITATION",4,9,2019,"D",201909
"GROUNDS",174,9,2019,"W",201909
"SANITATION",6,9,2019,"LSU",201909
"SANITATION",1,9,2019,"W",201909
"SANITATION",0,9,2019,"W",201909
"SANITATION",7,9,2019,"N",201909
"SANITATION",1,9,2019,"W",201909
"GROUNDS",11,9,2019,"N",201909
"GROUNDS",26,9,2019,"W",201909
"SANITATION",1,9,2019,"W",201909
"SANITATION",7,9,2019,"N",201909
"SANITATION",1,9,2019,"W",201909
"SANITATION",12,9,2019,"N",201909
"SANITATION",22,9,2019,"N",201909
"SANITATION",4,9,2019,"N",201909
"SANITATION",25,9,2019,"N",201909
"SANITATION",11,9,2019,"N",201909
"SANITATION",3,9,2019,"W",201909
"SANITATION",8,9,2019,"W",201909
"SANITATION",0,9,2019,"W",201909
"SANITATION",0,9,2019,"N",201909
"GROUNDS",20,9,2019,"W",201909
"GROUNDS",154,9,2019,"D",201909
"SANITATION",3,9,2019,"W",201909
"SANITATION",12,9,2019,"W",201909
"SANITATION",1,9,2019,"LSU",201909
"SANITATION",20,9,2019,"LSU",201909
"GROUNDS",33,9,2019,"W",201909
"SANITATION",27,9,2019,"D",201909
"SANITATION",9,9,2019,"W",201909
"SANITATION",27,9,2019,"W",201909
"SANITATION",4,9,2019,"N",201909
"SANITATION",1,9,2019,"D",201909
"SANITATION",6,9,2019,"LSU",201909
"SANITATION",27,9,2019,"W",201909
"SANITATION",9,9,2019,"W",201909
"SANITATION",6,9,2019,"D",201909
"SANITATION",6,9,2019,"LSU",201909
"GROUNDS",165,9,2019,"W",201909
"SANITATION",6,9,2019,"LSU",201909
"SANITATION",6,9,2019,"LSU",201909
"SANITATION",12,9,2019,"W",201909
"GROUNDS",111,9,2019,"W",201909
"GROUNDS",34,9,2019,"W",201909
"SANITATION",7,9,2019,"D",201909
"SANITATION",5,9,2019,"W",201909
"GROUNDS",178,9,2019,"LSU",201909
"SANITATION",3,9,2019,"D",201909
"SANITATION",3,9,2019,"D",201909
"SANITATION",5,9,2019,"W",201909
"SANITATION",3,9,2019,"N",201909
"GROUNDS",129,9,2019,"W",201909
"SANITATION",5,9,2019,"LSU",201909
"SANITATION",3,9,2019,"W",201909
"GROUNDS",32,9,2019,"W",201909
"GROUNDS",53,9,2019,"W",201909
"SANITATION",7,9,2019,"LSU",201909
"SANITATION",3,9,2019,"LSU",201909
"GROUNDS",0,9,2019,"W",201909
"SANITATION",5,9,2019,"W",201909
"SANITATION",7,9,2019,"LSU",201909
"SANITATION",9,9,2019,"N",201909
"SANITATION",5,9,2019,"W",201909
"SANITATION",11,9,2019,"LSU",201909
"SANITATION",11,9,2019,"N",201909
"SANITATION",17,9,2019,"W",201909
"SANITATION",2,9,2019,"N",201909
"SANITATION",2,9,2019,"D",201909
"SANITATION",3,9,2019,"W",201909
"GROUNDS",38,9,2019,"W",201909
"SANITATION",11,9,2019,"D",201909
"GROUNDS",104,9,2019,"W",201909
"SANITATION",2,9,2019,"W",201909
"SANITATION",3,9,2019,"LSU",201909
"SANITATION",3,9,2019,"W",201909
"SANITATION",3,9,2019,"N",201909
"SANITATION",6,9,2019,"N",201909
"SANITATION",3,9,2019,"D",201909
"SANITATION",3,9,2019,"N",201909
"SANITATION",3,9,2019,"W",201909
"SANITATION",21,9,2019,"W",201909
"SANITATION",21,9,2019,"W",201909
"SANITATION",3,9,2019,"W",201909
"SANITATION",3,9,2019,"W",201909
"SANITATION",21,9,2019,"W",201909
"SANITATION",11,9,2019,"W",201909
"SANITATION",6,9,2019,"D",201909
"SANITATION",11,9,2019,"W",201909
"SANITATION",5,9,2019,"W",201909
"SANITATION",4,9,2019,"W",201909
"SANITATION",6,9,2019,"N",201909
"SANITATION",4,9,2019,"D",201909
"SANITATION",4,9,2019,"D",201909
"SANITATION",11,9,2019,"D",201909
"GROUNDS",103,9,2019,"D",201909
"SANITATION",3,9,2019,"W",201909
"GROUNDS",31,9,2019,"W",201909
"GROUNDS",24,9,2019,"W",201909
"SANITATION",2,9,2019,"N",201909
"GROUNDS",35,9,2019,"W",201909
"SANITATION",14,9,2019,"W",201909
"SANITATION",2,9,2019,"W",201909
"GROUNDS",29,9,2019,"W",201909
"SANITATION",8,9,2019,"W",201909
"SANITATION",2,9,2019,"W",201909
"SANITATION",9,9,2019,"N",201909
"SANITATION",8,9,2019,"W",201909
"SANITATION",3,9,2019,"W",201909
"SANITATION",2,9,2019,"W",201909
"SANITATION",8,9,2019,"W",201909
"SANITATION",0,9,2019,"D",201909
"SANITATION",17,9,2019,"W",201909
"SANITATION",6,9,2019,"D",201909
"SANITATION",1,9,2019,"D",201909
"SANITATION",18,9,2019,"W",201909
"SANITATION",1,9,2019,"W",201909
"GROUNDS",112,9,2019,"W",201909
"GROUNDS",32,9,2019,"W",201909
"SANITATION",18,9,2019,"W",201909
"SANITATION",2,9,2019,"D",201909
"SANITATION",2,9,2019,"W",201909
"SANITATION",19,9,2019,"W",201909
"SANITATION",2,9,2019,"W",201909
"SANITATION",9,9,2019,"W",201909
"SANITATION",2,9,2019,"W",201909
"SANITATION",19,9,2019,"D",201909
"SANITATION",21,9,2019,"D",201909
"SANITATION",9,9,2019,"LSU",201909
"SANITATION",5,9,2019,"D",201909
"SANITATION",8,9,2019,"W",201909
"SANITATION",8,9,2019,"W",201909
"SANITATION",23,9,2019,"W",201909
"SANITATION",23,9,2019,"W",201909
"SANITATION",21,9,2019,"W",201909
"GROUNDS",119,10,2019,"W",201910
"GROUNDS",34,10,2019,"W",201910
"SANITATION",1,10,2019,"W",201910
"SANITATION",1,10,2019,"W",201910
"SANITATION",17,10,2019,"W",201910
"SANITATION",66,10,2019,"D",201910
"SANITATION",16,10,2019,"W",201910
"SANITATION",2,10,2019,"W",201910
"SANITATION",5,10,2019,"N",201910
"SANITATION",6,10,2019,"W",201910
"SANITATION",7,10,2019,"D",201910
"GROUNDS",28,10,2019,"W",201910
"GROUNDS",28,10,2019,"W",201910
"GROUNDS",100,10,2019,"W",201910
"SANITATION",6,10,2019,"W",201910
"GROUNDS",30,10,2019,"W",201910
"GROUNDS",355,10,2019,"W",201910
"GROUNDS",29,10,2019,"W",201910
"GROUNDS",28,10,2019,"W",201910
"SANITATION",20,10,2019,"W",201910
"SANITATION",0,10,2019,"D",201910
"GROUNDS",348,10,2019,"W",201910
"GROUNDS",28,10,2019,"N",201910
"GROUNDS",31,10,2019,"D",201910
"SANITATION",7,10,2019,"D",201910
"SANITATION",9,10,2019,"W",201910
"SANITATION",18,10,2019,"W",201910
"SANITATION",1,10,2019,"W",201910
"SANITATION",7,10,2019,"W",201910
"SANITATION",2,10,2019,"N",201910
"SANITATION",1,10,2019,"W",201910
"SANITATION",28,10,2019,"W",201910
"SANITATION",0,10,2019,"N",201910
"SANITATION",1,10,2019,"W",201910
"GROUNDS",28,10,2019,"W",201910
"GROUNDS",143,10,2019,"N",201910
"SANITATION",92,10,2019,"D",201910
"SANITATION",6,10,2019,"D",201910
"GROUNDS",75,10,2019,"D",201910
"GROUNDS",152,10,2019,"N",201910
"SANITATION",19,10,2019,"W",201910
"SANITATION",5,10,2019,"LSU",201910
"GROUNDS",5,10,2019,"N",201910
"SANITATION",0,10,2019,"N",201910
"SANITATION",6,10,2019,"W",201910
"GROUNDS",5,10,2019,"W",201910
"SANITATION",12,10,2019,"W",201910
"SANITATION",5,10,2019,"W",201910
"SANITATION",19,10,2019,"W",201910
"GROUNDS",161,10,2019,"W",201910
"GROUNDS",390,10,2019,"W",201910
"SANITATION",0,10,2019,"W",201910
"GROUNDS",33,10,2019,"W",201910
"SANITATION",0,10,2019,"N",201910
"SANITATION",0,10,2019,"D",201910
"SANITATION",0,10,2019,"W",201910
"SANITATION",16,10,2019,"W",201910
"SANITATION",16,10,2019,"D",201910
"GROUNDS",35,10,2019,"W",201910
"SANITATION",5,10,2019,"W",201910
"SANITATION",20,10,2019,"W",201910
"SANITATION",1,10,2019,"W",201910
"SANITATION",20,10,2019,"W",201910
"SANITATION",0,10,2019,"W",201910
"SANITATION",1,10,2019,"D",201910
"SANITATION",0,10,2019,"D",201910
"SANITATION",1,10,2019,"D",201910
"SANITATION",1,10,2019,"D",201910
"SANITATION",1,10,2019,"N",201910
"SANITATION",8,10,2019,"W",201910
"SANITATION",1,10,2019,"D",201910
"SANITATION",1,10,2019,"D",201910
"SANITATION",17,10,2019,"W",201910
"SANITATION",19,10,2019,"D",201910
"SANITATION",3,10,2019,"N",201910
"SANITATION",0,10,2019,"N",201910
"SANITATION",93,10,2019,"D",201910
"SANITATION",16,10,2019,"W",201910
"SANITATION",16,10,2019,"W",201910
"GROUNDS",35,10,2019,"W",201910
"GROUNDS",35,10,2019,"W",201910
"SANITATION",5,10,2019,"W",201910
"SANITATION",14,10,2019,"N",201910
"SANITATION",18,10,2019,"N",201910
"SANITATION",5,10,2019,"D",201910
"GROUNDS",98,10,2019,"W",201910
"GROUNDS",98,10,2019,"W",201910
"SANITATION",6,10,2019,"D",201910
"SANITATION",15,10,2019,"W",201910
"SANITATION",15,10,2019,"W",201910
"GROUNDS",165,10,2019,"W",201910
"SANITATION",5,10,2019,"D",201910
"SANITATION",0,10,2019,"N",201910
"SANITATION",6,10,2019,"N",201910
"SANITATION",15,10,2019,"D",201910
"SANITATION",5,10,2019,"D",201910
"SANITATION",5,10,2019,"LSU",201910
"SANITATION",5,10,2019,"N",201910
"SANITATION",18,10,2019,"W",201910
"SANITATION",4,10,2019,"N",201910
"GROUNDS",45,10,2019,"W",201910
"SANITATION",15,10,2019,"W",201910
"SANITATION",15,10,2019,"N",201910
"SANITATION",4,10,2019,"W",201910
"SANITATION",25,10,2019,"W",201910
"GROUNDS",158,10,2019,"W",201910
"GROUNDS",376,10,2019,"W",201910
"GROUNDS",0,10,2019,"W",201910
"GROUNDS",32,10,2019,"W",201910
"SANITATION",4,10,2019,"D",201910
"SANITATION",15,10,2019,"D",201910
"SANITATION",3,10,2019,"LSU",201910
"GROUNDS",103,10,2019,"W",201910
"SANITATION",6,10,2019,"D",201910
"SANITATION",16,10,2019,"W",201910
"SANITATION",5,10,2019,"W",201910
"SANITATION",16,10,2019,"D",201910
"SANITATION",12,10,2019,"W",201910
"SANITATION",27,10,2019,"D",201910
"GROUNDS",20,10,2019,"W",201910
"SANITATION",15,10,2019,"W",201910
"GROUNDS",154,10,2019,"D",201910
"GROUNDS",99,10,2019,"W",201910
"GROUNDS",27,10,2019,"W",201910
"GROUNDS",104,10,2019,"W",201910
"SANITATION",4,10,2019,"W",201910
"SANITATION",4,10,2019,"D",201910
"GROUNDS",18,10,2019,"D",201910
"SANITATION",6,10,2019,"LSU",201910
"SANITATION",4,10,2019,"W",201910
"SANITATION",10,10,2019,"D",201910
"GROUNDS",136,10,2019,"N",201910
"GROUNDS",134,10,2019,"N",201910
"GROUNDS",105,10,2019,"D",201910
"GROUNDS",95,10,2019,"D",201910
"GROUNDS",354,10,2019,"D",201910
"GROUNDS",95,10,2019,"D",201910
"SANITATION",3,10,2019,"W",201910
"GROUNDS",355,10,2019,"D",201910
"GROUNDS",97,10,2019,"D",201910
"GROUNDS",97,10,2019,"D",201910
"GROUNDS",3,10,2019,"D",201910
"GROUNDS",97,10,2019,"D",201910
"GROUNDS",187,10,2019,"D",201910
"GROUNDS",153,10,2019,"W",201910
"SANITATION",4,10,2019,"W",201910
"SANITATION",4,10,2019,"W",201910
"SANITATION",3,10,2019,"N",201910
"SANITATION",3,10,2019,"D",201910
"GROUNDS",18,10,2019,"W",201910
"SANITATION",13,10,2019,"W",201910
"SANITATION",3,10,2019,"W",201910
"SANITATION",14,10,2019,"W",201910
"SANITATION",4,10,2019,"N",201910
"SANITATION",3,10,2019,"N",201910
"SANITATION",13,10,2019,"W",201910
"SANITATION",14,10,2019,"LSU",201910
"SANITATION",3,10,2019,"D",201910
"GROUNDS",102,10,2019,"W",201910
"SANITATION",3,10,2019,"N",201910
"SANITATION",3,10,2019,"D",201910
"SANITATION",20,10,2019,"W",201910
"SANITATION",14,10,2019,"W",201910
